title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist,year,is_case_study,is_major_label
탕!♡ (TANG!♡),,MINO,"""TO INFINITY.""",,,XW,2021-12-07,YG Entertainment,MINO,2021,False,True
1 Thing,183000.0,MIRAE,KILLA,,,,2021-03-17,DSP Media,MIRAE,2021,False,False
Bang-Up,217000.0,MIRAE,Splash,,,,2021-08-25,DSP Media,MIRAE,2021,False,False
Don't Stop,190000.0,MIRAE,Splash,,,,2021-08-25,DSP Media,MIRAE,2021,False,False
Higher,215000.0,MIRAE,KILLA,,,,2021-03-17,DSP Media,MIRAE,2021,False,False
KILLA,212000.0,MIRAE,KILLA,,,,2021-03-17,DSP Media,MIRAE,2021,False,False
New Days,200000.0,MIRAE,Splash,,,,2021-08-25,DSP Media,MIRAE,2021,False,False
Splash,205000.0,MIRAE,Splash,,,,2021-08-25,DSP Media,MIRAE,2021,False,False
SUGAR,231000.0,MIRAE,Splash,,,,2021-08-25,DSP Media,MIRAE,2021,False,False
SWAGGER,198000.0,MIRAE,KILLA,,,,2021-03-17,DSP Media,MIRAE,2021,False,False
Sweet Dreams,199000.0,MIRAE,KILLA,,,,2021-03-17,DSP Media,MIRAE,2021,False,False
We Are Future,220000.0,MIRAE,KILLA,,,,2021-03-17,DSP Media,MIRAE,2021,False,False
비밀 (#Secret),200000.0,MIRAE,Splash,,,,2021-08-25,DSP Media,MIRAE,2021,False,False
Dreaming About You,221093.0,MIYEON,Replay (Original Television Soundtrack) Pt. 6,,,XW,2021-02-19,Cube Entertainment,MIYEON,2021,True,False
Imagine Love,191126.0,MIYEON,"Adult Trainee, Pt. 2 (Original Soundtrack)",,,XW,2021-11-21,Cube Entertainment,MIYEON,2021,False,False
Wrap Me in Plastic,193286.0,"MOMOLAND, CHROMANCE",Wrap Me in Plastic,,,AF,2021-02-05,ICONIX,MOMOLAND,2021,False,False
About Last Night,153253.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
Addicted,186000.0,MONSTA X,One Of a Kind,,,XW,2021-06-01,Starship Entertainment,MONSTA X,2021,False,False
Autobahn,197960.0,MONSTA X,NO LIMIT,,,AF,2021-11-19,Starship Entertainment,MONSTA X,2021,False,False
BEBE,225000.0,MONSTA X,One Of a Kind,,,XW,2021-06-01,Starship Entertainment,MONSTA X,2021,False,False
Better,139040.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
Blame Me,188186.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
Blow Your Mind,130400.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
Detox,221000.0,MONSTA X,Flavors of love,,,JP,2021-05-05,Starship Entertainment,MONSTA X,2021,False,False
Diamond heart,229000.0,MONSTA X,Flavors of love,,,JP,2021-05-05,Starship Entertainment,MONSTA X,2021,False,False
Flavors of love,197000.0,MONSTA X,Flavors of love,,,JP,2021-05-05,Starship Entertainment,MONSTA X,2021,False,False
Flavors of MONSTA X 〜Member Talk Session〜,1587000.0,MONSTA X,Flavors of love,,,JP,2021-05-05,Starship Entertainment,MONSTA X,2021,False,False
GAMBLER,213000.0,MONSTA X,One Of a Kind,,,XW,2021-06-01,Starship Entertainment,MONSTA X,2021,False,False
Got me in chains,187693.0,MONSTA X,NO LIMIT,,,AF,2021-11-19,Starship Entertainment,MONSTA X,2021,False,False
Heaven,183000.0,MONSTA X,One Of a Kind,,,XW,2021-06-01,Starship Entertainment,MONSTA X,2021,False,False
I got love,203293.0,MONSTA X,NO LIMIT,,,AF,2021-11-19,Starship Entertainment,MONSTA X,2021,False,False
Just love,192213.0,MONSTA X,NO LIMIT,,,AF,2021-11-19,Starship Entertainment,MONSTA X,2021,False,False
KISS OR DEATH,,MONSTA X,KISS OR DEATH,,,,2021-07-26,Starship Entertainment,MONSTA X,2021,False,False
Mercy,190586.0,MONSTA X,NO LIMIT,,,AF,2021-11-19,Starship Entertainment,MONSTA X,2021,False,False
NEO UNIVERSE,242333.0,MONSTA X,WANTED,,,XW,2021-03-10,Starship Entertainment,MONSTA X,2021,False,False
One Day,144253.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
RE:VERSE DAY,209000.0,MONSTA X,Flavors of love,,,JP,2021-05-05,Starship Entertainment,MONSTA X,2021,False,False
Ride with U,204773.0,MONSTA X,NO LIMIT,,,AF,2021-11-19,Starship Entertainment,MONSTA X,2021,False,False
Rotate,203000.0,MONSTA X,One Of a Kind,,,XW,2021-06-01,Starship Entertainment,MONSTA X,2021,False,False
Rush Hour,202840.0,MONSTA X,NO LIMIT,,,AF,2021-11-19,Starship Entertainment,MONSTA X,2021,False,False
Secret,188000.0,MONSTA X,Flavors of love,,,JP,2021-05-05,Starship Entertainment,MONSTA X,2021,False,False
The Dreaming,237800.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
Tied to Your Body,129146.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
WANTED,213146.0,MONSTA X,WANTED,,,XW,2021-02-10,Starship Entertainment,MONSTA X,2021,False,False
Whispers in the Dark,220546.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
You Problem,199200.0,MONSTA X,The Dreaming,,,US,2021,Starship Entertainment,MONSTA X,2021,False,False
G999,184813.0,"Moon Byul, Mirani",G999,,,KR,2021-12-13,Rainbow Bridge World,Moon Byul,2021,False,False
머리에서 발끝까지 (Shutdown),201573.0,"Moon Byul, Seori",Shutdown,,,AF,2021-12-30,Rainbow Bridge World,Moon Byul,2021,False,False
Ask,204000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Blue Scene (파란 배경),184000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Chance,223853.0,N.Flying,Lord of Heroes OST Part 1,,,XW,2021-08-17,FNC Entertainment,N.Flying,2021,True,False
"Comma, (쉼표)",188000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Fate (이 별 저 별),211000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Flashback,247000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
I'll Find You,270146.0,N.Flying,암행어사 (Original Television Soundtrack) Pt. 1,,,XW,2021-01-11,FNC Entertainment,N.Flying,2021,True,False
Into Bloom,191400.0,N.Flying,TURBULENCE,,,XW,2021-10-06,FNC Entertainment,N.Flying,2021,False,False
Moonshot,180000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Sober,191400.0,N.Flying,TURBULENCE,,,XW,2021-10-06,FNC Entertainment,N.Flying,2021,False,False
To You (너에게),196000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Undo (지우개),187000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Video Therapy,171800.0,N.Flying,TURBULENCE,,,XW,2021-10-06,FNC Entertainment,N.Flying,2021,False,False
You,204000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Zip. (빈집),220000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,FNC Entertainment,N.Flying,2021,False,False
Breakfast,212613.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
Bring The Noize,222160.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
Chica Bom Bom,199000.0,NCT 127,LOVEHOLIC,,,JP,2021-02-17,SM Entertainment,NCT 127,2021,False,True
Dreamer,209160.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
Earthquake,208213.0,NCT 127,Universe,,,KR,2021-12-14,SM Entertainment,NCT 127,2021,False,True
Far,216573.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
Favorite (Vampire),216000.0,NCT 127,Favorite,,,XW,2021-10-25,SM Entertainment,NCT 127,2021,False,True
First Love,180000.0,NCT 127,First Love/gimme gimme,,,AL,2021-02-17,SM Entertainment,NCT 127,2021,False,True
Focus,204707.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
gimme gimme,219000.0,NCT 127,First Love/gimme gimme,,,AL,2021-02-17,SM Entertainment,NCT 127,2021,False,True
Jacket Off Shot Movie,,NCT 127,LOVEHOLIC,,,JP,2021-02-17,SM Entertainment,NCT 127,2021,False,True
Lemonade,190067.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
Love on the Floor,218000.0,NCT 127,Favorite,,,XW,2021-10-25,SM Entertainment,NCT 127,2021,False,True
Magic Carpet Ride,218147.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
Pilot,209000.0,NCT 127,Favorite,,,XW,2021-10-25,SM Entertainment,NCT 127,2021,False,True
Promise You,211160.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
Right Now,195000.0,NCT 127,LOVEHOLIC,,,JP,2021-02-17,SM Entertainment,NCT 127,2021,False,True
Road Trip,215053.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
Save,202000.0,NCT 127,Save,,,XW,2021-06-04,SM Entertainment,NCT 127,2021,False,True
Sticker,227773.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
The Rainy Night,199027.0,NCT 127,Sticker,,,DE,2021-09-17,SM Entertainment,NCT 127,2021,False,True
ANL,225000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Be There For You,223000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Bungee,208000.0,NCT DREAM,Hello Future,,,KR,2021-06-28,SM Entertainment,NCT DREAM,2021,False,True
"Countdown (3, 2, 1)",214000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Diggity,209000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Dive Into You,192000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Dreaming,190480.0,NCT DREAM,Universe,,,KR,2021-12-14,SM Entertainment,NCT DREAM,2021,False,True
Hello Future,220000.0,NCT DREAM,Hello Future,,,KR,2021-06-28,SM Entertainment,NCT DREAM,2021,False,True
Hot Sauce,195000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Irreplaceable,204000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
My Youth,236000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Rainbow,231000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Rocket,175000.0,NCT DREAM,Hot Sauce,,,XW,2021-05-10,SM Entertainment,NCT DREAM,2021,False,True
Birthday Party,198626.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
Know Now,228693.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
New Axis,131946.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
OK!,229000.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
Round&Round,203173.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
Sweet Dream,212280.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
Universe (Let's Play Ball),231466.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
Vroom,225666.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
별자리 (Good Night),238200.0,NCT U,Universe,,,KR,2021-12-14,SM Entertainment,NCT U,2021,False,True
Black,195000.0,NU'EST,Romanticize,,,XW,2021-04-19,Pledis Entertainment,NU'EST,2021,False,True
Don't Wanna Go,180000.0,NU'EST,Romanticize,,,XW,2021-04-19,Pledis Entertainment,NU'EST,2021,False,True
Dress,193000.0,NU'EST,Romanticize,,,XW,2021-04-19,Pledis Entertainment,NU'EST,2021,False,True
Drive,217000.0,NU'EST,Romanticize,,,XW,2021-04-19,Pledis Entertainment,NU'EST,2021,False,True
Inside Out,197000.0,NU'EST,Romanticize,,,XW,2021-04-19,Pledis Entertainment,NU'EST,2021,False,True
9 colors,233000.0,NiziU,U,,,,2021-11-24,JYP Entertainment,NiziU,2021,False,True
Chopstick,177000.0,NiziU,Chopstick,,,,2021-11-11,JYP Entertainment,NiziU,2021,False,True
FESTA,217000.0,NiziU,U,,,,2021-11-24,JYP Entertainment,NiziU,2021,False,True
I AM,216000.0,NiziU,Take a picture / Poppin' Shakin',,,JP,2021-04-07,JYP Entertainment,NiziU,2021,False,True
Need U,253000.0,NiziU,Need U,,,,2021-11-20,JYP Entertainment,NiziU,2021,False,True
Poppin' Shakin',193000.0,NiziU,Poppin' Shakin',,,JP,2021-02-20,JYP Entertainment,NiziU,2021,False,True
Super Summer,183000.0,NiziU,Super Summer,,,,2021-07-05,JYP Entertainment,NiziU,2021,False,True
Take a picture,181000.0,NiziU,Take a picture,,,,2021-03-29,JYP Entertainment,NiziU,2021,False,True
Twinkle Twinkle,189000.0,NiziU,U,,,,2021-11-24,JYP Entertainment,NiziU,2021,False,True
Wonder Dream,193000.0,NiziU,U,,,,2021-11-24,JYP Entertainment,NiziU,2021,False,True
BOGGLE BOGGLE,143671.0,OH MY GIRL,PO~MYGIRL BOGGLE BOGGLE,,,AF,2021-03-05,ICONIX,OH MY GIRL,2021,False,False
Dear you (나의 봄에게),216000.0,OH MY GIRL,Dear OHMYGIRL,,,KR,2021-05-10,ICONIX,OH MY GIRL,2021,False,False
Dun Dun Dance,248000.0,OH MY GIRL,Dun Dun Dance,,,,2021-05-10,ICONIX,OH MY GIRL,2021,False,False
Quest,208000.0,OH MY GIRL,Dear OHMYGIRL,,,KR,2021-05-10,ICONIX,OH MY GIRL,2021,False,False
Shark,203000.0,OH MY GIRL,Shark,,,KR,2021-12-23,ICONIX,OH MY GIRL,2021,False,False
Swan,155000.0,OH MY GIRL,Dear OHMYGIRL,,,KR,2021-05-10,ICONIX,OH MY GIRL,2021,False,False
"나의 인형 (안녕, 꿈에서 놀아)",204000.0,OH MY GIRL,Dear OHMYGIRL,,,KR,2021-05-10,ICONIX,OH MY GIRL,2021,False,False
초대장,181000.0,OH MY GIRL,Dear OHMYGIRL,,,KR,2021-05-10,ICONIX,OH MY GIRL,2021,False,False
선생님 사랑해요,229000.0,"OH MY GIRL, 최효정, 김미현, 배유빈","라켓소년단 Original Sound Track, Part 03: 선생님 사랑해요",,,KR,2021-06-29,ICONIX,OH MY GIRL,2021,True,False
BLACK MIRROR,222000.0,ONEUS,Binary Code,,,KR,2021-05-11,Rainbow Bridge World,ONEUS,2021,False,False
Connect with US,176000.0,ONEUS,Binary Code,,,KR,2021-05-11,Rainbow Bridge World,ONEUS,2021,False,False
Happy Birthday,193000.0,ONEUS,Binary Code,,,KR,2021-05-11,Rainbow Bridge World,ONEUS,2021,False,False
Intro : Devil is in the detail,93000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
Life is Beautiful,220000.0,ONEUS,ONEUS THEATRE : Life is Beautiful,,,XW,2021-09-03,Rainbow Bridge World,ONEUS,2021,False,False
Lion Heart,192000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
Only One,200000.0,ONEUS,BLACK MIRROR,,,KR,2021-08-25,Rainbow Bridge World,ONEUS,2021,False,False
Shut Up 받고 Crazy Hot!,225000.0,ONEUS,ONEUS THEATRE : Shut Up 받고 Crazy Hot!,,,XW,2021-08-05,Rainbow Bridge World,ONEUS,2021,False,False
What You Doing?,207000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
Who You Are,202000.0,ONEUS,Blood Moon,,,KR,2021-11-09,Rainbow Bridge World,ONEUS,2021,False,False
Youth,219000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
곡명반박불가,211000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
눈부시게 빛이 나던 그 날 (I.P.U),213000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
물과 기름 (Polarity),209000.0,ONEUS,Binary Code,,,KR,2021-05-11,Rainbow Bridge World,ONEUS,2021,False,False
뿌셔,194000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
사랑의 결말은 모 아니면 도,190000.0,ONEUS,Blood Moon,,,KR,2021-11-09,Rainbow Bridge World,ONEUS,2021,False,False
식은 음식,209000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
완벽하지 않아도 괜찮아,202000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
우리의 시간은 거꾸로 흐른다,193000.0,ONEUS,DEVIL,,,XW,2021-01-19,Rainbow Bridge World,ONEUS,2021,False,False
월하미인 (月下美人 : LUNA),199000.0,ONEUS,Blood Moon,,,KR,2021-11-09,Rainbow Bridge World,ONEUS,2021,False,False
헤엄쳐,200000.0,ONEUS,Blood Moon,,,KR,2021-11-09,Rainbow Bridge World,ONEUS,2021,False,False
Intro : 창 (窓 : Window),120000.0,"ONEUS, 최예림",Blood Moon,,,KR,2021-11-09,Rainbow Bridge World,ONEUS,2021,False,False
Dear my spring,280301.0,ONEW,You Are My Spring OST Part 7,,,XW,2021-08-03,SM Entertainment,ONEW,2021,True,True
Meet Me When The Sun Goes Down,205422.0,ONEW,"Meet Me When The Sun Goes Down (From “Midnight Sun” Original Musical Soundtrack, Pt. 4)",,,XW,2021-05-24,SM Entertainment,ONEW,2021,False,True
그림자,230308.0,ONEW,"이별유예, 일주일 OST Part 3",,,XW,2021-02-04,SM Entertainment,ONEW,2021,True,True
Good‐Bye Days,234952.0,"ONEW, Kei","Meet Me When The Sun Goes Down (From “Midnight Sun” Original Musical Soundtrack, Pt. 4)",,,XW,2021-05-24,SM Entertainment,ONEW,2021,False,True
별 하나 (Way),238000.0,"ONEW, Punch",Way (SM STATION),,,XW,2021-12-06,SM Entertainment,ONEW,2021,False,True
AuRoRa,221000.0,ONEWE,Planet Nine: Alter Ego,,,XW,2021-06-16,Rainbow Bridge World,ONEWE,2021,False,False
In Course,190000.0,ONEWE,Studio We : Recording #2,,,XW,2021-12-07,Rainbow Bridge World,ONEWE,2021,False,False
INTRO: 우주선 (Intro: Spaceship),60000.0,ONEWE,Planet Nine: Alter Ego,,,XW,2021-06-16,Rainbow Bridge World,ONEWE,2021,False,False
LOGO,193000.0,ONEWE,Planet Nine: Alter Ego,,,XW,2021-06-16,Rainbow Bridge World,ONEWE,2021,False,False
STAR,249173.0,ONEWE,STAR,,,XW,2021-11-23,Rainbow Bridge World,ONEWE,2021,False,False
로보트도 인간에게 감장을 느낀다 (A.I.) [Guitar Rough],250000.0,ONEWE,Studio We : Recording #2,,,XW,2021-12-07,Rainbow Bridge World,ONEWE,2021,False,False
로보트도 인간에게 감정을 느낀다 (A.I.),247000.0,ONEWE,Planet Nine: Alter Ego,,,XW,2021-06-16,Rainbow Bridge World,ONEWE,2021,False,False
베로니가의 섬 (Veronica) [Draft Guide],220000.0,ONEWE,Studio We : Recording #2,,,XW,2021-12-07,Rainbow Bridge World,ONEWE,2021,False,False
베로니카의 섬 (Veronica),199000.0,ONEWE,Planet Nine: Alter Ego,,,XW,2021-06-16,Rainbow Bridge World,ONEWE,2021,False,False
천체 (COSMOS),210000.0,ONEWE,Planet Nine: Alter Ego,,,XW,2021-06-16,Rainbow Bridge World,ONEWE,2021,False,False
STAY,203000.0,"ONEWE, ONEUS",STAY,,,,2021-12-21,Rainbow Bridge World,ONEWE,2021,False,False
AYAYA,150533.0,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,FNC Entertainment,P1Harmony,2021,False,False
If You Call Me,208733.0,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,FNC Entertainment,P1Harmony,2021,False,False
Pyramid,220306.0,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,FNC Entertainment,P1Harmony,2021,False,False
Reset,195920.0,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,FNC Entertainment,P1Harmony,2021,False,False
겁나니 (Scared),188306.0,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,FNC Entertainment,P1Harmony,2021,False,False
끝장내 (End It),212973.0,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,FNC Entertainment,P1Harmony,2021,False,False
Valentine,186000.0,PENIEL,Valentine,,,XW,2021-02-14,Cube Entertainment,PENIEL,2021,False,False
1+1,177000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,Cube Entertainment,PENTAGON,2021,False,False
10초 전,173000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,Cube Entertainment,PENTAGON,2021,False,False
Baby I Love you,191000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,Cube Entertainment,PENTAGON,2021,False,False
DO or NOT,188000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,Cube Entertainment,PENTAGON,2021,False,False
That's Me,163000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,Cube Entertainment,PENTAGON,2021,False,False
노래해,170000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,Cube Entertainment,PENTAGON,2021,False,False
소년감성,218000.0,PENTAGON,LOVE or TAKE,,,KR,2021-03-15,Cube Entertainment,PENTAGON,2021,False,False
Can We Talk Again,184000.0,PURPLE KISS,Can We Talk Again,,,KR,2021-02-03,Rainbow Bridge World,PURPLE KISS,2021,False,False
Hello,201000.0,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,Rainbow Bridge World,PURPLE KISS,2021,False,False
Intro : Crown,39000.0,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,Rainbow Bridge World,PURPLE KISS,2021,False,False
My My,208226.0,PURPLE KISS,My My,,,XW,2021-12-18,Rainbow Bridge World,PURPLE KISS,2021,False,False
Ponzona,191000.0,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,Rainbow Bridge World,PURPLE KISS,2021,False,False
Skip Skip,202000.0,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,Rainbow Bridge World,PURPLE KISS,2021,False,False
So WhY,216226.0,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,Rainbow Bridge World,PURPLE KISS,2021,False,False
Zombie,200933.0,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,Rainbow Bridge World,PURPLE KISS,2021,False,False
ZzZz,226786.0,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,Rainbow Bridge World,PURPLE KISS,2021,False,False
"눈물과 보석, 별 그리고 너 (Twinkle)",210266.0,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,Rainbow Bridge World,PURPLE KISS,2021,False,False
돼지 목에 진주 목걸이 (Cast pearls before swine),188786.0,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,Rainbow Bridge World,PURPLE KISS,2021,False,False
마침표 (Period),214000.0,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,Rainbow Bridge World,PURPLE KISS,2021,False,False
새벽 2시 (2am),189946.0,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,Rainbow Bridge World,PURPLE KISS,2021,False,False
도레미파솔,184000.0,"Park Bom, 창모",Do Re Mi Fa Sol,,,XW,2021-03-31,YG Entertainment,Park Bom,2021,False,True
Aurora,237000.0,RAIN,PIECES by RAIN - EP,,,KR,2021-03-03,R.A.I,RAIN,2021,False,False
Come Over,216000.0,RAIN,PIECES by RAIN,,,XW,2021-03-03,R.A.I,RAIN,2021,False,False
WHY DON'T WE,178000.0,"RAIN, CHUNG HA",PIECES by RAIN,,,XW,2021-03-03,R.A.I,RAIN,2021,False,False
MAGNETIC,158000.0,"RAIN, Jackson Wang",PIECES by RAIN,,,XW,2021-03-03,R.A.I,RAIN,2021,False,False
FLOWER GARDEN,172400.0,RAVI,ROSES,,,XW,2021-06-03,Jellyfish Entertainment,RAVI,2021,False,False
I DON'T DENY,176560.0,RAVI,ROSES,,,XW,2021-06-03,Jellyfish Entertainment,RAVI,2021,False,False
CHEE$E,194480.0,"RAVI, BLNK, Ahn Byeong Woong",ROSES,,,XW,2021-06-03,Jellyfish Entertainment,RAVI,2021,False,False
RED VELVET,152866.0,"RAVI, JAMIE",ROSES,,,XW,2021-06-03,Jellyfish Entertainment,RAVI,2021,False,False
CARDIGAN,194173.0,"RAVI, Wonstein",ROSES,,,XW,2021-06-03,Jellyfish Entertainment,RAVI,2021,False,False
FREEZING POINT,167306.0,"RAVI, Xydo",ROSES,,,XW,2021-06-03,Jellyfish Entertainment,RAVI,2021,False,False
Bicycle,206000.0,RM,Bicycle,,,KR,2021-06-07,Big Hit Entertainment,RM,2021,False,True
Gone,207000.0,ROSÉ,-R-,,,JP,2021-03-12,YG Entertainment,ROSÉ,2021,False,True
Message from ROSÉ,9968.0,ROSÉ,This is ROSÉ,,,XW,2021-03-12,YG Entertainment,ROSÉ,2021,False,True
On the Ground,168000.0,ROSÉ,-R-,,,JP,2021-03-12,YG Entertainment,ROSÉ,2021,False,True
Finale,212283.0,"Raina, Sera Ryu, 달수빈, 가영, 소율, NADA, 유진","MBN Miss Back, Pt. 9",,,XW,2021-01-27,Pledis Entertainment,Raina,2021,False,True
